Platform,Type,Owned,ForSale,Wishlist,Title,Publisher,Developer,DateAdded,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Beat,PlayedCompletion,Notes
"NDS","VideoGame",1,0,0,"50 Classic Games","Destineer","cerasus.media GmbH","02/20/2019","CIB","4.99","7.33","12.01","7.33","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Bomberman","Ubisoft Entertainment","Racjin Co., Ltd.","02/08/2020","Loose","10.95","15.27","23.97","10.95","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Castlevania: Portrait of Ruin","Konami","Konami","09/01/2019","Loose","42.48","60.69","115.88","42.48","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Children of Mana","Square Enix","Square Enix","09/01/2019","Loose","18.22","34.98","63.64","18.22","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Classic Action: Devilish","UFO Interactive Games, Inc.","null","04/27/2019","Loose","4.92","9.95","16","4.92","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Final Fantasy XII: Revenant Wings","Square Enix","Square Enix","03/23/2019","Loose","12.15","19.99","29.95","12.15","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Fire Emblem: Shadow Dragon","Nintendo","Intelligent Systems Co., Ltd.","02/08/2020","Loose","48.13","66.8","152.5","48.13","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Kingdom Hearts Re:Coded","Square Enix","Square Enix","02/20/2020","Loose","10.99","19.62","36.34","10.99","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Okamiden","Capcom","Capcom","10/18/2019","Loose","27.48","40","54.77","27.48","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Phoenix Wright: Ace Attorney","Capcom","Capcom","03/06/2020","Loose","15.44","35.69","44.94","15.44","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Polarium","Nintendo","Mitchell Corporation","02/20/2019","CIB","3.01","3.62","8.71","3.62","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Prince Of Persia: The Fallen King","Ubisoft Entertainment","null","03/29/2020","Loose","4.45","7.67","9.99","4.45","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Professor Layton and the Curious Village","Nintendo","Level-5","08/18/2019","Loose","12.94","14.99","38.66","12.94","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Resident Evil: Deadly Silence","Capcom","Capcom","07/28/2019","CIB","56.5","80.49","168.3","80.49","45",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Safari Adventures: Africa","Conspiracy Entertainment Corporation","Conspiracy Entertainment Corp.","10/05/2020","Loose","3.43","4.79","8.5","3.43","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Super Mario 64 DS","Nintendo","Nintendo","06/11/2021","CIB","12.04","16.81","158.13","16.81","29.99",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"The Legend of Zelda: Phantom Hourglass","Nintendo","Nintendo EAD","03/08/2019","Loose","16","34.13","231.73","16","15",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"The Legend of Zelda: Spirit Tracks","Nintendo","Nintendo","03/31/2019","Loose","49.5","74.78","212.46","49.5","30",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Tron: Evolution","Disney Interactive","n-Space, Inc","02/20/2020","CIB","3.99","5.64","9.49","5.64","-1.0",?,?,?,No, 0%,""
"NDS","VideoGame",1,0,0,"Yoshi's Island DS","Nintendo","Artoon Co., Ltd.","07/27/2019","Loose","11.81","15.5","56","11.81","-1.0",?,?,?,No, 0%,""
"NDS","System",1,0,0,"Red Crimson & Black Nintendo DS Lite","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","40.69","85.14","424.7","40.69","-1.0",?,?,?,"N/A","N/A",""
"NDS","System",1,0,0,"Metallic Rose Nintendo DS Lite","MISSING FROM DB","MISSING FROM DB","07/31/2019","Loose","50.95","61.64","95.01","50.95","-1.0",?,?,?,"N/A","N/A",""
"Saturn","VideoGame",1,0,0,"Blazing Dragons","Crystal Dynamics, Inc.","The Illusions Gaming Company","02/14/2020","Loose","17.28","42.83","65.5","17.28","10",?,?,?,No, 0%,""
"Saturn","VideoGame",1,0,0,"NiGHTS into Dreams...","Sega","Sonic Team","02/14/2020","Loose","30.5","70.14","127.74","30.5","20",?,?,?,No, 0%,""
"Saturn","VideoGame",1,0,0,"Panzer Dragoon II: Zwei","Sega","Team Andromeda","02/08/2020","Loose","71","127.45","227.2","71","-1.0",?,?,?,No, 0%,""
"Saturn","VideoGame",1,0,0,"Sega Rally Championship","Sega","Sega AM3 R&D Division","02/20/2019","CIB","15.75","35.23","48.88","35.23","-1.0",?,?,?,No, 0%,""
"Saturn","VideoGame",1,0,0,"Sonic 3D Blast","Sega","Sonic Team","02/19/2019","CIB","34.48","58.74","85.66","58.74","50",?,?,?,No, 0%,""
"Saturn","VideoGame",1,0,0,"Soviet Strike","null","null","04/20/2019","CIB","13.99","24.99","44","24.99","25",?,?,?,No, 0%,""
"Saturn","VideoGame",1,0,0,"Tomb Raider","Eidos Interactive","Core Design Ltd.","02/20/2019","Loose","16.2","33.38","254.63","16.2","-1.0",?,?,?,No, 0%,""
"Saturn","VideoGame",1,0,0,"Virtua Fighter 2","Sega","Sega","02/20/2019","Loose","7.16","21.31","83.77","7.16","-1.0",?,?,?,No, 0%,""
"Saturn","Peripheral",1,0,0,"Action Replay","MISSING FROM DB","MISSING FROM DB","05/18/2019","CIB","32.67","37.67","84","37.67","-1.0",?,?,?,"N/A","N/A",""
"Saturn","Peripheral",1,0,0,"Backup RAM Cart","MISSING FROM DB","MISSING FROM DB","03/07/2020","Loose","35.53","64.71","112","35.53","-1.0",?,?,?,"N/A","N/A",""
"Saturn","System",1,0,0,"Sega Saturn Console","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","142.09","253.79","302.5","142.09","-1.0",?,?,?,"N/A","N/A",""
"Saturn","Peripheral",1,0,0,"Sega Saturn Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","20.05","36.09","62.95","20.05","-1.0",?,?,?,"N/A","N/A",""
"Saturn","Peripheral",1,0,0,"Sega Saturn Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","20.05","36.09","62.95","20.05","-1.0",?,?,?,"N/A","N/A",""
"Genesis","VideoGame",1,0,0,"Altered Beast","Sega","Sega CS R&D 2","02/19/2019","CIB","12.72","24.5","43.18","24.5","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Battle Squadron","Electronic Arts","Innerprise","02/19/2019","Loose","17.08","56.84","102.5","17.08","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Boogerman","Interplay Entertainment Corp.","Interplay Entertainment Corp.","02/08/2020","Loose","26.99","49.49","175","26.99","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"College Football's National Championship II","Sega","BlueSky Software","02/19/2019","Loose","4.46","6.82","10.79","4.46","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Columns","Sega","Sega CS R&D 2","02/19/2019","CIB","4.87","11.22","24.62","11.22","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Earthworm Jim","Playmates Interactive Entertainment, Inc.","Shiny Entertainment, Inc.","01/31/2020","CIB","22.49","62.42","194.5","62.42","30",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Eternal Champions","Sega","SEGA Interactive Development Division","02/23/2019","Loose","4.8","14.36","74","4.8","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Flashback: The Quest for Identity","U.S. Gold Ltd.","Delphine Software International","02/14/2020","Loose","9.99","25.06","69.83","9.99","10",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"General Chaos","Electronic Arts","Game Refuge Inc.","02/19/2019","CIB","19.24","35","88.09","35","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Golden Axe","Sega","Sega CS R&D 2","09/12/2020","CIB","14.75","43.55","90.84","43.55","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"James 'Buster' Douglas Knockout Boxing","Sega","Taito Corporation","09/18/2020","CIB","8.47","12.26","22.86","12.26","7",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Jurassic Park","Sega of America, Inc.","BlueSky Software","02/19/2019","Loose","9.9","10.6","64.7","9.9","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Madden NFL '94","Electronic Arts","Electronic Arts","02/19/2019","Loose","5.68","8.48","33.7","5.68","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Mercs","Sega","Capcom","02/19/2019","CIB","17.83","46.05","134.68","46.05","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Michael Jackson's Moonwalker","Sega","Sega","07/24/2021","CIB","59.99","146.95","151.2","146.95","150",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Mortal Kombat","Arena Entertainment","Probe Software","08/31/2019","Loose","11.87","23.51","352.5","11.87","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"NBA Jam Tournament Edition","Acclaim Entertainment, Inc.","Midway","02/19/2019","Loose","8.73","12.83","127.68","8.73","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"NFL Football '94 Starring Joe Montana","Sega","BlueSky Software","02/19/2019","Loose","2.72","6.87","23.56","2.72","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Pete Sampras Tennis","Codemasters","Codemasters","01/29/2021","Loose","14.49","26.55","71.25","14.49","4.99",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic & Knuckles","Sega","Sega Technical Institute","02/19/2019","Loose","24.85","56","381.08","24.85","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic Spinball","Sega","Polygames","02/19/2019","Loose","9.34","12.79","59.73","9.34","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic the Hedgehog","Sega","Sonic Team","11/15/2019","CIB","15.93","34.03","88","34.03","20",10,?,?,No, 0%,"not the not for resale version"
"Genesis","VideoGame",1,0,0,"Sonic the Hedgehog 2","Sega","Sega Technical Institute","02/19/2019","Loose","5.3","20.39","340.79","5.3","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic the Hedgehog 3","Sega","Sega Technical Institute","02/19/2019","Loose","24.99","45.97","59.58","24.99","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Street Fighter II: Special Champion Edition","Capcom","Capcom","02/19/2019","Loose","9.24","18.79","159.22","9.24","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Streets of Rage","Sega","Sega CS R&D 2","03/06/2020","Loose","31.34","61.67","352","31.34","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Streets of Rage 2","Sega","Ancient","01/25/2020","Boxed","25.27","63.91","153.82","45.55","35",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Super Baseball 2020","Electronic Arts","NuFX","11/28/2019","CIB","11.77","22.99","26.84","22.99","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Teenage Mutant Ninja Turtles: Tournament Fighters","Konami","Konami","02/14/2020","Loose","15","36.42","122.51","15","15",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Terminator 2: Judgment Day","Flying Edge, Inc.","Bits Studios","02/19/2019","Loose","14.89","19.92","22.68","14.89","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"The Lion King","Virgin Interactive Entertainment, Inc.","Krisalis Software Ltd.","01/06/2020","Loose","7.74","16.29","29.15","7.74","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"X-Men","Sega of America, Inc.","Western Technologies Inc.","02/19/2019","CIB","10.25","18.91","113.72","18.91","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Zombies Ate My Neighbors","Konami","LucasArts Entertainment Company LLC","11/28/2019","Loose","39.09","64.4","154.34","39.09","-1.0",?,?,?,No, 0%,""
"Genesis","System",1,0,0,"Sega Genesis Model 2 Console","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","34.99","76.19","189.91","34.99","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 3 Button Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","14.69","24","60","14.69","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 3 Button Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","14.69","24","60","14.69","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 6 Button Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","21.95","41.87","67.65","21.95","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 6 Button Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","21.95","41.87","67.65","21.95","-1.0",?,?,?,"N/A","N/A",""
"Genesis","System",1,0,0,"Sega Genesis Mini","MISSING FROM DB","MISSING FROM DB","07/17/2021","CIB","19.99","61.82","73.08","61.82","-1.0",?,?,?,"N/A","N/A",""
"Master System","VideoGame",1,0,0,"After Burner","Sega","Sega R&D2","06/18/2021","Loose","9.26","11.59","32","9.26","9.99",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"California Games","Epyx, Inc.","Epyx","07/25/2021","CIB","16.37","20.56","35","20.56","16",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Choplifter","Sega","Sega R&D2","06/18/2021","Loose","9.99","15.03","22","9.99","9.99",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Ghostbusters","Sega","Activision","06/18/2021","Loose","15","29.24","73.35","15","17.99",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Hang-On & Safari Hunt","Sega","Sega","06/14/2021","Loose","6.98","9.65","25","6.98","4.87",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Out Run","Sega","Sega R&D2","06/14/2021","Loose","11.39","16.31","34.99","11.39","12.68",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Rambo: First Blood Part II","Sega","Sega","06/14/2021","CIB","12.83","23.53","57.74","23.53","29.99",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Reggie Jackson Baseball","Sega","Sega","06/18/2021","Loose","9.99","15.45","35","9.99","5.99",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Thunder Blade","Sega","Sega R&D2","06/14/2021","Loose","9.14","11.96","14.13","9.14","?",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"Zaxxon 3-D","Sega","Sega","06/18/2021","Loose","11","14","22.71","11","7.99",?,?,?,No, 0%,""
"Master System","Peripheral",1,0,0,"Control Stick","MISSING FROM DB","MISSING FROM DB","07/24/2021","Loose","9.08","19.98","21.11","9.08","-1.0",?,?,?,"N/A","N/A",""
"Master System","Peripheral",1,0,0,"Light Phaser Gun","MISSING FROM DB","MISSING FROM DB","11/30/2020","Loose","29.64","34.03","68.06","29.64","-1.0",?,?,?,"N/A","N/A",""
"Master System","Peripheral",1,0,0,"Master System Controller","MISSING FROM DB","MISSING FROM DB","11/30/2020","Loose","24.08","29.88","59.76","24.08","-1.0",?,?,?,"N/A","N/A",""
"Master System","Peripheral",1,0,0,"Master System Controller","MISSING FROM DB","MISSING FROM DB","11/30/2020","Loose","24.08","29.88","59.76","24.08","-1.0",?,?,?,"N/A","N/A",""
"Master System","System",1,0,0,"Sega Master System Console","MISSING FROM DB","MISSING FROM DB","11/30/2020","Loose","130","291.5","799.99","130","150",?,?,?,"N/A","N/A",""
"Game Gear","VideoGame",1,0,0,"Disney's The Jungle Book","Virgin Interactive Entertainment, Inc.","Syrox Developments","12/05/2019","Sealed","5.14","9.92","12.95","12.95","8",?,?,?,No, 0%,""
"Game Gear","VideoGame",1,0,0,"Sonic the Hedgehog 2","Sega","Aspect Co. Ltd.","09/09/2019","Loose","3.49","17.2","36.17","3.49","-1.0",?,?,?,No, 0%,""
"Game Gear","VideoGame",1,0,0,"Sonic The Hedgehog Chaos","Sega","Aspect Co. Ltd.","07/06/2021","Loose","7.34","18.93","46.55","7.34","7.5",?,?,?,No, 0%,""
"Game Gear","VideoGame",1,0,0,"Super Columns","Sega","Sega","08/31/2019","Loose","3.75","5.99","18.88","3.75","-1.0",?,?,?,No, 0%,""
"Game Gear","System",1,0,0,"Sega Game Gear Handheld","MISSING FROM DB","MISSING FROM DB","08/20/2019","Loose","69.99","149.9","180.45","69.99","-1.0",?,?,?,"N/A","N/A",""
"PS3","VideoGame",1,0,0,"2014 FIFA World Cup Brazil","Electronic Arts","EA Canada","02/20/2019","CIB","4.93","5.42","8.33","5.42","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Assassin's Creed II","Ubisoft Entertainment","Ubisoft Montreal","02/20/2019","CIB","4","4.08","13.17","4.08","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Batman: Arkham City","WB Games","Rocksteady Studios Ltd","02/20/2019","CIB","3.61","4.33","13.5","4.33","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Battlefield: Bad Company 2","Electronic Arts","DiCE","02/20/2019","CIB","4.1","5.52","12.08","5.52","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Borderlands","2K Games","Gearbox Software","02/20/2019","CIB","5.51","6.23","15.5","6.23","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Brütal Legend","Electronic Arts","Double Fine Productions, Inc.","02/20/2019","CIB","7.44","9","21","9","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Call of Duty: Black Ops II","Activision","Treyarch","02/20/2019","CIB","8.75","11.13","59.86","11.13","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Final Fantasy XIII","Square Enix","Square Enix","09/08/2020","Sealed","5.89","7.04","46.87","46.87","8",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"God of War Collection","Sony Computer Entertainment","Bluepoint Games","02/19/2019","CIB","6.99","12.79","20.94","12.79","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"God of War III","Sony Computer Entertainment","Sony Santa Monica Studio","02/20/2019","CIB","3.66","4.99","24.97","4.99","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"God of War: Ascension","Sony Computer Entertainment","Sony Santa Monica Studio","02/20/2019","CIB","9.98","12.23","24.95","12.23","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Gran Turismo 5","Sony Computer Entertainment","Polyphony Digital Inc.","02/20/2019","CIB","6.16","6.99","25.39","6.99","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Grand Theft Auto IV","Rockstar Games","Rockstar North","03/09/2019","CIB","5.86","6.82","21.56","6.82","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Heavy Rain","Sony Computer Entertainment","Quantic Dream","11/05/2020","Sealed","4.97","6.33","21.06","21.06","8",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"High Velocity Bowling","null","null","12/08/2020","Sealed","5.82","6.44","9.15","9.15","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"inFAMOUS Collection","Sony Computer Entertainment","Sucker Punch Productions","02/20/2019","CIB","6.99","18.38","22.39","18.38","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Killzone 2","Sony","Guerrilla Games","05/25/2019","CIB","4.36","6.99","13.54","6.99","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Killzone 3","Sony Computer Entertainment","Guerrilla Games","07/24/2020","CIB","5.31","6.7","10.86","6.7","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Killzone 3","Sony Computer Entertainment","Guerrilla Games","09/08/2020","Sealed","5.31","6.7","10.86","10.86","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Max Payne 3","Rockstar Games","Rockstar Games","02/20/2019","CIB","9.1","11.84","23.56","11.84","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Medieval Moves: Deadmund's Quest","null","null","11/05/2020","Sealed","3.58","4.99","7.49","7.49","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Ratchet & Clank: All 4 One","Sony Computer Entertainment","Insomniac Games","06/08/2019","CIB","9.55","9.93","31.92","9.93","8",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Resistance 2 Collector's Edition","null","null","02/20/2019","CIB","11.1","21.85","40.48","21.85","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Resistance 3","Sony Computer Entertainment","Insomniac Games","02/20/2019","CIB","9.98","15","28.64","15","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Resistance Fall of Man","Sony Computer Entertainment","Insomniac Games","02/20/2019","CIB","5.58","8.46","24.07","8.46","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Rock Band 2","EA Games","Harmonix Music Systems","02/20/2019","CIB","6.12","7.14","14.99","7.14","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Rocksmith [Includes Bass]","Ubisoft Entertainment","null","02/20/2019","CIB","5.96","17.27","30.56","17.27","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Skate 2","EA Games","EA Black Box","12/30/2019","Loose","15.12","19.06","25.51","15.12","1",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Sonic Generations","Sega","Sonic Team","02/20/2019","CIB","10.84","12.62","16.95","12.62","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Sonic's Ultimate Genesis Collection","null","null","02/19/2019","CIB","9.2","9.24","16.81","9.24","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Sorcery","SCEA","null","12/08/2020","Sealed","4.47","6.46","7.99","7.99","8",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"The Eye of Judgment","SCEA","Sony Japan Studio","02/20/2019","CIB","5.82","6.21","9.03","6.21","-1.0",?,?,?,No, 0%,""
"PS3","VideoGame",1,0,0,"Uncharted: Drake's Fortune","Sony Computer Entertainment","Naughty Dog Software","02/20/2019","CIB","4.23","7.51","12.47","7.51","-1.0",?,?,?,No, 0%,""
"PS3","Peripheral",1,0,0,"Dualshock 3 Controller Black","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","23.79","36.5","41.55","23.79","-1.0",?,?,?,"N/A","N/A",""
"PS3","Peripheral",1,0,0,"Dualshock 3 Controller Black","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","23.79","36.5","41.55","23.79","-1.0",?,?,?,"N/A","N/A",""
"PS3","System",1,0,0,"Playstation 3 System 80GB","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","57.45","79.81","127.5","57.45","-1.0",?,?,?,"N/A","N/A",""
"PS3","Peripheral",1,0,0,"Playstation 3 Wireless Sixaxis Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","28.36","29.99","45","28.36","-1.0",?,?,?,"N/A","N/A",""
"PS3","Peripheral",1,0,0,"Playstation Eye for PS3","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","3","3.6","7.05","3","-1.0",?,?,?,"N/A","N/A",""
"PS3","Peripheral",1,0,0,"PS3 Blu-ray Disc Remote Control","MISSING FROM DB","MISSING FROM DB","12/31/2019","Loose","18.67","19.5","25.99","18.67","-1.0",?,?,?,"N/A","N/A",""
"PS3","Peripheral",1,0,0,"Sony Bluetooth Headset","MISSING FROM DB","MISSING FROM DB","12/31/2019","Loose","13.99","15.9","23.85","13.99","-1.0",?,?,?,"N/A","N/A",""
"3DO","VideoGame",1,0,0,"3DO Buffet","null","null","08/28/2019","Loose","9.52","10.16","25.05","9.52","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"3DO Interactive Sampler 1","null","null","08/28/2019","Loose","9.86","32.99","53.99","9.86","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"3DO Interactive Sampler 3","null","null","08/28/2019","Loose","14.99","32.98","67.46","14.99","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"3DO Interactive Sampler 4","null","null","08/28/2019","Loose","14.9","32.78","66","14.9","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Alone in the Dark","Interplay Entertainment Corp.","Infogrames Europe SA","07/28/2019","CIB","18.25","30.95","41.2","30.95","-1.0",5,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Blade Force","The 3DO Company","Studio 3DO","07/27/2019","CIB","13.76","17.99","38.75","17.99","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Demolition Man","Virgin Interactive Entertainment, Inc.","Virgin Interactive Entertainment","01/31/2020","Loose","25.47","44.21","74.5","25.47","15",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"GEX","Crystal Dynamics, Inc.","Crystal Dynamics, Inc.","07/28/2019","Loose","21.74","31.02","46.53","21.74","-1.0",5,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Guardian War","Matsushita Electric Industrial Co., Ltd.","Micro Cabin Co.","07/28/2019","Loose","23.1","26.47","69.99","23.1","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"John Madden Football","Electronic Arts","Electronic Arts","11/28/2019","CIB","6.76","14.87","15.5","14.87","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Panasonic REAL 3DO Interactive Multiplayer Sampler CD","null","null","08/28/2019","Loose","-1.0","-1.0","-1.0","-1.0","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Pebble Beach Golf Links","Panasonic Interactive Media","T&E Soft","02/08/2020","Loose","7.63","7.82","14.95","7.63","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Road Rash","EA Games","Monkey Do Productions","08/31/2019","Loose","41.56","51.59","110.47","41.56","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Super Street Fighter II Turbo","Matsushita Electric Industrial Co., Ltd.","Capcom","10/18/2019","Loose","34.36","64.46","126.64","34.36","-1.0",?,?,?,No, 0%,""
"3DO","System",1,0,0,"3DO Console","MISSING FROM DB","MISSING FROM DB","07/27/2019","CIB+","154.41","252.11","600","252.11","-1.0",?,?,?,"N/A","N/A",""
"3DO","Peripheral",1,0,0,"3DO Controller","MISSING FROM DB","MISSING FROM DB","07/31/2019","Loose","36.14","36.57","40","36.14","25",?,?,?,"N/A","N/A",""
"3DO","Peripheral",1,0,0,"3DO Controller","MISSING FROM DB","MISSING FROM DB","07/31/2019","CIB","36.14","36.57","40","36.57","-1.0",?,?,?,"N/A","N/A",""
"3DO","Peripheral",1,0,0,"3DO Controller","MISSING FROM DB","MISSING FROM DB","07/31/2020","Loose","36.14","36.57","40","36.14","-1.0",?,?,?,"N/A","N/A",""
